Printed on: 2013-10-8 13:10:33 
Date	Part number	Serial number	Status	Wave.	Fiber	IL	Refl.	IL A	Refl.A	IL B	Refl.B 
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	4	n/a	n/a	0.25	-41.2	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	5	n/a	n/a	0.19	-41.3	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	6	n/a	n/a	0.21	-38.3	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	7	n/a	n/a	0.22	-41.0	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	8	n/a	n/a	0.42	-41.1	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	9	n/a	n/a	0.26	-36.7	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	10	n/a	n/a	0.15	-41.0	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	11	n/a	n/a	0.10	-37.2	n/a	n/a
2013-10-8 9:10:53	MPO-MPO(APC)	2133800374-1	Passed	1300nm	12	n/a	n/a	0.13	-39.4	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	1	n/a	n/a	0.06	-40.3	n/a	n/a2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	2	n/a	n/a	0.03	-35.8	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	3	n/a	n/a	0.05	-40.6	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	4	n/a	n/a	0.08	-40.4	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	5	n/a	n/a	0.07	-40.2	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	6	n/a	n/a	0.40	-36.6	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	7	n/a	n/a	0.07	-41.4	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	8	n/a	n/a	0.05	-38.9	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	9	n/a	n/a	0.08	-35.8	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	10	n/a	n/a	0.04	-40.4	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	11	n/a	n/a	0.05	-35.9	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	850nm	12	n/a	n/a	0.05	-37.0	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	1	n/a	n/a	0.25	-41.7	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	2	n/a	n/a	0.11	-37.0	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	3	n/a	n/a	0.18	-42.2	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	4	n/a	n/a	0.26	-41.1	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	5	n/a	n/a	0.31	-40.9	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	6	n/a	n/a	0.59	-37.9	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	7	n/a	n/a	0.20	-41.1	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	8	n/a	n/a	0.17	-40.5	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	9	n/a	n/a	0.27	-36.5	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	10	n/a	n/a	0.12	-40.1	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	11	n/a	n/a	0.12	-36.9	n/a	n/a
2013-10-8 9:13:53	MPO-MPO(APC)	2133800372-4	Passed	1300nm	12	n/a	n/a	0.19	-38.8	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	1	n/a	n/a	0.07	-40.3	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	2	n/a	n/a	0.10	-35.6	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	3	n/a	n/a	0.05	-39.6	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	4	n/a	n/a	0.07	-40.2	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	5	n/a	n/a	0.07	-40.9	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	6	n/a	n/a	0.06	-37.3	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	7	n/a	n/a	0.11	-41.6	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	8	n/a	n/a	0.10	-39.7	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	9	n/a	n/a	0.05	-36.4	n/a	n/a2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	10	n/a	n/a	0.05	-39.5	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	11	n/a	n/a	0.04	-36.1	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	850nm	12	n/a	n/a	0.04	-37.7	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	1	n/a	n/a	0.34	-41.8	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	2	n/a	n/a	0.12	-36.9	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	3	n/a	n/a	0.16	-41.9	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	4	n/a	n/a	0.23	-41.1	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	5	n/a	n/a	0.23	-40.9	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	6	n/a	n/a	0.20	-38.0	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	7	n/a	n/a	0.26	-40.8	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	8	n/a	n/a	0.32	-41.0	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	9	n/a	n/a	0.17	-36.8	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	10	n/a	n/a	0.12	-40.0	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	11	n/a	n/a	0.07	-37.8	n/a	n/a
2013-10-8 9:19:04	MPO-MPO(APC)	2133800372-1	Passed	1300nm	12	n/a	n/a	0.12	-39.4	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	1	n/a	n/a	0.05	-39.1	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	2	n/a	n/a	0.03	-37.0	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	3	n/a	n/a	0.05	-39.9	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	4	n/a	n/a	0.07	-40.7	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	5	n/a	n/a	0.09	-41.3	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	6	n/a	n/a	0.04	-39.0	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	7	n/a	n/a	0.07	-40.6	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	8	n/a	n/a	0.05	-38.6	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	9	n/a	n/a	0.05	-36.5	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	10	n/a	n/a	0.06	-40.3	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	11	n/a	n/a	0.02	-36.4	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	850nm	12	n/a	n/a	0.05	-37.4	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	1	n/a	n/a	0.22	-41.4	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	2	n/a	n/a	0.05	-37.3	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	3	n/a	n/a	0.13	-42.7	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	4	n/a	n/a	0.24	-41.0	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	5	n/a	n/a	0.21	-40.8	n/a	n/a2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	6	n/a	n/a	0.15	-39.4	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	7	n/a	n/a	0.18	-41.5	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	8	n/a	n/a	0.22	-40.4	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	9	n/a	n/a	0.21	-36.5	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	10	n/a	n/a	0.14	-41.7	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	11	n/a	n/a	0.06	-37.4	n/a	n/a
2013-10-8 9:21:23	MPO-MPO(APC)	2133800373-1	Passed	1300nm	12	n/a	n/a	0.17	-39.8	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	1	n/a	n/a	0.17	-40.0	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	2	n/a	n/a	0.14	-36.2	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	3	n/a	n/a	0.12	-40.8	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	4	n/a	n/a	0.14	-41.1	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	5	n/a	n/a	0.13	-41.0	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	6	n/a	n/a	0.08	-37.0	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	7	n/a	n/a	0.08	-40.5	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	8	n/a	n/a	0.10	-39.9	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	9	n/a	n/a	0.05	-35.7	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	10	n/a	n/a	0.05	-40.8	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	11	n/a	n/a	0.08	-36.5	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	850nm	12	n/a	n/a	0.06	-36.5	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	1	n/a	n/a	0.39	-41.2	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	2	n/a	n/a	0.33	-37.2	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	3	n/a	n/a	0.31	-41.3	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	4	n/a	n/a	0.40	-40.7	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	5	n/a	n/a	0.39	-41.4	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	6	n/a	n/a	0.25	-38.6	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	7	n/a	n/a	0.20	-41.1	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	8	n/a	n/a	0.23	-41.2	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	9	n/a	n/a	0.17	-37.0	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	10	n/a	n/a	0.17	-40.5	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	11	n/a	n/a	0.18	-37.3	n/a	n/a
2013-10-8 9:26:21	MPO-MPO(APC)	2133800373-4	Passed	1300nm	12	n/a	n/a	0.23	-38.6	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	1	n/a	n/a	0.11	-40.2	n/a	n/a2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	2	n/a	n/a	0.08	-36.0	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	3	n/a	n/a	0.10	-40.2	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	4	n/a	n/a	0.15	-41.4	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	5	n/a	n/a	0.11	-40.4	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	6	n/a	n/a	0.13	-37.4	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	7	n/a	n/a	0.17	-39.8	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	8	n/a	n/a	0.13	-39.6	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	9	n/a	n/a	0.15	-36.7	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	10	n/a	n/a	0.11	-41.0	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	11	n/a	n/a	0.10	-36.2	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	850nm	12	n/a	n/a	0.11	-37.5	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	1	n/a	n/a	0.23	-42.1	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	2	n/a	n/a	0.09	-37.1	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	3	n/a	n/a	0.21	-42.2	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	4	n/a	n/a	0.27	-41.8	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	5	n/a	n/a	0.21	-41.7	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	6	n/a	n/a	0.20	-38.6	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	7	n/a	n/a	0.25	-41.0	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	8	n/a	n/a	0.30	-40.4	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	9	n/a	n/a	0.29	-37.1	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	10	n/a	n/a	0.19	-41.5	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	11	n/a	n/a	0.13	-36.6	n/a	n/a
2013-10-8 9:29:42	MPO-MPO(APC)	2133800121-1	Passed	1300nm	12	n/a	n/a	0.21	-38.6	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	1	n/a	n/a	0.13	-40.1	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	2	n/a	n/a	0.10	-36.5	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	3	n/a	n/a	0.12	-41.1	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	4	n/a	n/a	0.18	-40.8	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	5	n/a	n/a	0.15	-37.3	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	6	n/a	n/a	0.22	-34.5	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	7	n/a	n/a	0.19	-36.5	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	8	n/a	n/a	0.14	-38.5	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	9	n/a	n/a	0.22	-35.4	n/a	n/a2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	10	n/a	n/a	0.14	-37.1	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	11	n/a	n/a	0.13	-35.7	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	850nm	12	n/a	n/a	0.12	-38.0	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	1	n/a	n/a	0.28	-42.2	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	2	n/a	n/a	0.16	-37.3	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	3	n/a	n/a	0.21	-42.0	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	4	n/a	n/a	0.32	-41.4	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	5	n/a	n/a	0.25	-38.4	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	6	n/a	n/a	0.35	-34.7	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	7	n/a	n/a	0.28	-37.4	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	8	n/a	n/a	0.22	-37.0	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	9	n/a	n/a	0.43	-35.6	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	10	n/a	n/a	0.17	-38.0	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	11	n/a	n/a	0.18	-36.3	n/a	n/a
2013-10-8 9:31:58	MPO-MPO(APC)	2133800121-4	Passed	1300nm	12	n/a	n/a	0.27	-38.7	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	1	n/a	n/a	0.21	-40.2	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	2	n/a	n/a	0.10	-36.5	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	3	n/a	n/a	0.16	-41.1	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	4	n/a	n/a	0.19	-40.0	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	5	n/a	n/a	0.12	-40.1	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	6	n/a	n/a	0.16	-36.9	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	7	n/a	n/a	0.24	-40.3	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	8	n/a	n/a	0.13	-38.8	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	9	n/a	n/a	0.14	-36.7	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	10	n/a	n/a	0.12	-40.3	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	11	n/a	n/a	0.12	-36.2	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	850nm	12	n/a	n/a	0.11	-37.0	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	1	n/a	n/a	0.33	-41.3	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	2	n/a	n/a	0.16	-37.2	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	3	n/a	n/a	0.26	-42.2	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	4	n/a	n/a	0.33	-41.9	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	5	n/a	n/a	0.21	-42.6	n/a	n/a2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	6	n/a	n/a	0.25	-38.8	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	7	n/a	n/a	0.36	-41.1	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	8	n/a	n/a	0.30	-40.6	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	9	n/a	n/a	0.32	-36.5	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	10	n/a	n/a	0.21	-41.1	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	11	n/a	n/a	0.17	-37.4	n/a	n/a
2013-10-8 9:44:14	MPO-MPO(APC)	2133800118-1	Passed	1300nm	12	n/a	n/a	0.20	-39.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	1	n/a	n/a	0.15	-39.9	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	2	n/a	n/a	0.09	-36.9	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	3	n/a	n/a	0.11	-42.1	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	4	n/a	n/a	0.21	-40.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	5	n/a	n/a	0.17	-40.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	6	n/a	n/a	0.22	-36.2	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	7	n/a	n/a	0.26	-40.9	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	8	n/a	n/a	0.20	-40.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	9	n/a	n/a	0.22	-35.1	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	10	n/a	n/a	0.09	-40.4	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	11	n/a	n/a	0.11	-34.9	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	850nm	12	n/a	n/a	0.12	-37.6	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	1	n/a	n/a	0.32	-42.7	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	2	n/a	n/a	0.14	-37.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	3	n/a	n/a	0.21	-42.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	4	n/a	n/a	0.38	-41.4	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	5	n/a	n/a	0.30	-41.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	6	n/a	n/a	0.37	-37.3	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	7	n/a	n/a	0.42	-40.8	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	8	n/a	n/a	0.30	-40.6	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	9	n/a	n/a	0.44	-36.8	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	10	n/a	n/a	0.10	-41.0	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	11	n/a	n/a	0.13	-37.6	n/a	n/a
2013-10-8 9:49:34	MPO-MPO(APC)	2133800118-4	Passed	1300nm	12	n/a	n/a	0.25	-38.7	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	1	n/a	n/a	0.16	-40.1	n/a	n/a2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	2	n/a	n/a	0.10	-36.5	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	3	n/a	n/a	0.14	-39.4	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	4	n/a	n/a	0.14	-40.7	n/a	n/a
2013-10-8 10:08:09	MPO-MPO(APC)	2133800148-1	Passed	850nm	5	n/a	n/a	0.18	-40.4	n/a	n/a
